id_data,variable,id_nivel,nivel_value,id_time,time,value_label,value
1,tasa_desempleo,dpto_gen,8_1,1,2017,Tasa de desempleo (%),4.742400960317439
1,tasa_desempleo,dpto_gen,8_1,1,2018,Tasa de desempleo (%),5.072778607842683
1,tasa_desempleo,dpto_gen,8_1,1,2019,Tasa de desempleo (%),4.8928683045227075
1,tasa_desempleo,dpto_gen,8_1,1,2020,Tasa de desempleo (%),8.144316388716971
1,tasa_desempleo,dpto_gen,11_1,1,2001,Tasa de desempleo (%),16.99010402461302
1,tasa_desempleo,dpto_gen,11_1,1,2002,Tasa de desempleo (%),16.17412662780166
1,tasa_desempleo,dpto_gen,11_1,1,2003,Tasa de desempleo (%),14.215549601038752
1,tasa_desempleo,dpto_gen,11_1,1,2004,Tasa de desempleo (%),12.709965945786871
1,tasa_desempleo,dpto_gen,11_1,1,2005,Tasa de desempleo (%),11.137266465926485
1,tasa_desempleo,dpto_gen,11_1,1,2006,Tasa de desempleo (%),9.120231846353832
1,tasa_desempleo,dpto_gen,11_1,1,2007,Tasa de desempleo (%),8.875198054383018
1,tasa_desempleo,dpto_gen,11_1,1,2008,Tasa de desempleo (%),8.746193277947526
1,tasa_desempleo,dpto_gen,11_1,1,2009,Tasa de desempleo (%),10.383793637414978
1,tasa_desempleo,dpto_gen,11_1,1,2010,Tasa de desempleo (%),9.220806448953246
1,tasa_desempleo,dpto_gen,11_1,1,2011,Tasa de desempleo (%),7.897905413169594
1,tasa_desempleo,dpto_gen,11_1,1,2012,Tasa de desempleo (%),8.015399430890598
1,tasa_desempleo,dpto_gen,11_1,1,2013,Tasa de desempleo (%),7.535129516905319
1,tasa_desempleo,dpto_gen,11_1,1,2014,Tasa de desempleo (%),7.156985110353389
1,tasa_desempleo,dpto_gen,11_1,1,2015,Tasa de desempleo (%),7.42267268049291
1,tasa_desempleo,dpto_gen,11_1,1,2016,Tasa de desempleo (%),8.51512809104941
1,tasa_desempleo,dpto_gen,11_1,1,2017,Tasa de desempleo (%),9.767801851208814
1,tasa_desempleo,dpto_gen,11_1,1,2018,Tasa de desempleo (%),9.549529658483012
1,tasa_desempleo,dpto_gen,11_1,1,2019,Tasa de desempleo (%),9.656141912255507
1,tasa_desempleo,dpto_gen,11_1,1,2020,Tasa de desempleo (%),15.932992108834418
1,tasa_desempleo,dpto_gen,13_1,1,2001,Tasa de desempleo (%),9.482363877169007
1,tasa_desempleo,dpto_gen,13_1,1,2002,Tasa de desempleo (%),7.448783102536516
1,tasa_desempleo,dpto_gen,13_1,1,2003,Tasa de desempleo (%),5.844654483130374
1,tasa_desempleo,dpto_gen,13_1,1,2004,Tasa de desempleo (%),5.28781835193805
1,tasa_desempleo,dpto_gen,13_1,1,2005,Tasa de desempleo (%),6.127546578455165
1,tasa_desempleo,dpto_gen,13_1,1,2006,Tasa de desempleo (%),7.504084157027608
1,tasa_desempleo,dpto_gen,13_1,1,2007,Tasa de desempleo (%),8.124191883965754
1,tasa_desempleo,dpto_gen,13_1,1,2008,Tasa de desempleo (%),6.847808655410203
1,tasa_desempleo,dpto_gen,13_1,1,2009,Tasa de desempleo (%),6.571490867091081
1,tasa_desempleo,dpto_gen,13_1,1,2010,Tasa de desempleo (%),5.2140055649993835
1,tasa_desempleo,dpto_gen,13_1,1,2011,Tasa de desempleo (%),4.807861658956691
1,tasa_desempleo,dpto_gen,13_1,1,2012,Tasa de desempleo (%),4.825454258037886
1,tasa_desempleo,dpto_gen,13_1,1,2013,Tasa de desempleo (%),4.558114187383654
1,tasa_desempleo,dpto_gen,13_1,1,2014,Tasa de desempleo (%),4.156390768213993
1,tasa_desempleo,dpto_gen,13_1,1,2015,Tasa de desempleo (%),4.550531478850147
1,tasa_desempleo,dpto_gen,13_1,1,2016,Tasa de desempleo (%),4.442363417320552
1,tasa_desempleo,dpto_gen,13_1,1,2017,Tasa de desempleo (%),4.127241004374541
1,tasa_desempleo,dpto_gen,13_1,1,2018,Tasa de desempleo (%),3.480657461161716
1,tasa_desempleo,dpto_gen,13_1,1,2019,Tasa de desempleo (%),3.3553611091760076
1,tasa_desempleo,dpto_gen,13_1,1,2020,Tasa de desempleo (%),6.796242034473204
1,tasa_desempleo,dpto_gen,15_1,1,2001,Tasa de desempleo (%),10.611407189813411
1,tasa_desempleo,dpto_gen,15_1,1,2002,Tasa de desempleo (%),14.13347367216925
1,tasa_desempleo,dpto_gen,15_1,1,2003,Tasa de desempleo (%),10.629628335245169
1,tasa_desempleo,dpto_gen,15_1,1,2004,Tasa de desempleo (%),9.913837386103928
1,tasa_desempleo,dpto_gen,15_1,1,2005,Tasa de desempleo (%),6.900578479722151
1,tasa_desempleo,dpto_gen,15_1,1,2006,Tasa de desempleo (%),7.688205074361637
1,tasa_desempleo,dpto_gen,15_1,1,2007,Tasa de desempleo (%),6.23571624133608
1,tasa_desempleo,dpto_gen,15_1,1,2008,Tasa de desempleo (%),5.431787467310988
1,tasa_desempleo,dpto_gen,15_1,1,2009,Tasa de desempleo (%),8.441440772372818
1,tasa_desempleo,dpto_gen,15_1,1,2010,Tasa de desempleo (%),8.79210213880912
1,tasa_desempleo,dpto_gen,15_1,1,2011,Tasa de desempleo (%),6.599732533050654
1,tasa_desempleo,dpto_gen,15_1,1,2012,Tasa de desempleo (%),6.226175711699383
1,tasa_desempleo,dpto_gen,15_1,1,2013,Tasa de desempleo (%),8.371318405727504
1,tasa_desempleo,dpto_gen,15_1,1,2014,Tasa de desempleo (%),6.231331982984494
1,tasa_desempleo,dpto_gen,15_1,1,2015,Tasa de desempleo (%),5.333232997027537
1,tasa_desempleo,dpto_gen,15_1,1,2016,Tasa de desempleo (%),5.791885361992835
1,tasa_desempleo,dpto_gen,15_1,1,2017,Tasa de desempleo (%),6.197905535370805
1,tasa_desempleo,dpto_gen,15_1,1,2018,Tasa de desempleo (%),5.412609657022205
1,tasa_desempleo,dpto_gen,15_1,1,2019,Tasa de desempleo (%),6.8375873182624005
1,tasa_desempleo,dpto_gen,15_1,1,2020,Tasa de desempleo (%),9.607144765754919
1,tasa_desempleo,dpto_gen,17_1,1,2001,Tasa de desempleo (%),10.58825465290505
1,tasa_desempleo,dpto_gen,17_1,1,2002,Tasa de desempleo (%),12.53520334501957
1,tasa_desempleo,dpto_gen,17_1,1,2003,Tasa de desempleo (%),13.724595730254352
1,tasa_desempleo,dpto_gen,17_1,1,2004,Tasa de desempleo (%),12.191780875745955
1,tasa_desempleo,dpto_gen,17_1,1,2005,Tasa de desempleo (%),10.960708077580536
1,tasa_desempleo,dpto_gen,17_1,1,2006,Tasa de desempleo (%),8.776104912079887
1,tasa_desempleo,dpto_gen,17_1,1,2007,Tasa de desempleo (%),8.851257453680356
1,tasa_desempleo,dpto_gen,17_1,1,2008,Tasa de desempleo (%),9.544010113469128
1,tasa_desempleo,dpto_gen,17_1,1,2009,Tasa de desempleo (%),10.479771813547252
1,tasa_desempleo,dpto_gen,17_1,1,2010,Tasa de desempleo (%),11.175637975657395
1,tasa_desempleo,dpto_gen,17_1,1,2011,Tasa de desempleo (%),9.877008268509973
1,tasa_desempleo,dpto_gen,17_1,1,2012,Tasa de desempleo (%),8.674313694375806
1,tasa_desempleo,dpto_gen,17_1,1,2013,Tasa de desempleo (%),6.8948658075379905
1,tasa_desempleo,dpto_gen,17_1,1,2014,Tasa de desempleo (%),6.796019124251913
1,tasa_desempleo,dpto_gen,17_1,1,2015,Tasa de desempleo (%),6.417014512833677
1,tasa_desempleo,dpto_gen,17_1,1,2016,Tasa de desempleo (%),7.8940460311604275
1,tasa_desempleo,dpto_gen,17_1,1,2017,Tasa de desempleo (%),6.859990970395797
1,tasa_desempleo,dpto_gen,17_1,1,2018,Tasa de desempleo (%),7.345332111999604
1,tasa_desempleo,dpto_gen,17_1,1,2019,Tasa de desempleo (%),8.82555678020959
1,tasa_desempleo,dpto_gen,17_1,1,2020,Tasa de desempleo (%),11.91384402578751
1,tasa_desempleo,dpto_gen,18_1,1,2001,Tasa de desempleo (%),6.074162087761509
1,tasa_desempleo,dpto_gen,18_1,1,2002,Tasa de desempleo (%),4.747426198589456
1,tasa_desempleo,dpto_gen,18_1,1,2003,Tasa de desempleo (%),5.981337293590707
1,tasa_desempleo,dpto_gen,18_1,1,2004,Tasa de desempleo (%),8.20393433779547
1,tasa_desempleo,dpto_gen,18_1,1,2005,Tasa de desempleo (%),5.528693046168096
1,tasa_desempleo,dpto_gen,18_1,1,2006,Tasa de desempleo (%),8.278363255907983
1,tasa_desempleo,dpto_gen,18_1,1,2007,Tasa de desempleo (%),6.91689725966259
1,tasa_desempleo,dpto_gen,18_1,1,2008,Tasa de desempleo (%),6.477743452924243
1,tasa_desempleo,dpto_gen,18_1,1,2009,Tasa de desempleo (%),8.69909640127444
1,tasa_desempleo,dpto_gen,18_1,1,2010,Tasa de desempleo (%),8.843694235974146
1,tasa_desempleo,dpto_gen,18_1,1,2011,Tasa de desempleo (%),7.461177379709478
1,tasa_desempleo,dpto_gen,18_1,1,2012,Tasa de desempleo (%),7.182343200336132
1,tasa_desempleo,dpto_gen,18_1,1,2013,Tasa de desempleo (%),6.318813309556029
1,tasa_desempleo,dpto_gen,18_1,1,2014,Tasa de desempleo (%),5.560531008519913
1,tasa_desempleo,dpto_gen,18_1,1,2015,Tasa de desempleo (%),5.629180084220956
1,tasa_desempleo,dpto_gen,18_1,1,2016,Tasa de desempleo (%),5.296970048926378
1,tasa_desempleo,dpto_gen,18_1,1,2017,Tasa de desempleo (%),5.751556260277191
1,tasa_desempleo,dpto_gen,18_1,1,2018,Tasa de desempleo (%),6.5993599402993635
1,tasa_desempleo,dpto_gen,18_1,1,2019,Tasa de desempleo (%),8.120769662755299
1,tasa_desempleo,dpto_gen,18_1,1,2020,Tasa de desempleo (%),14.055672907202176
1,tasa_desempleo,dpto_gen,19_1,1,2001,Tasa de desempleo (%),6.074162087761509
1,tasa_desempleo,dpto_gen,19_1,1,2002,Tasa de desempleo (%),6.565563428150697
1,tasa_desempleo,dpto_gen,19_1,1,2003,Tasa de desempleo (%),7.268436681351016
1,tasa_desempleo,dpto_gen,19_1,1,2004,Tasa de desempleo (%),5.561485473151649
1,tasa_desempleo,dpto_gen,19_1,1,2005,Tasa de desempleo (%),7.308166499916534
1,tasa_desempleo,dpto_gen,19_1,1,2006,Tasa de desempleo (%),7.281890663980698
1,tasa_desempleo,dpto_gen,19_1,1,2007,Tasa de desempleo (%),6.213921901528013
1,tasa_desempleo,dpto_gen,19_1,1,2008,Tasa de desempleo (%),6.813125617003564
1,tasa_desempleo,dpto_gen,19_1,1,2009,Tasa de desempleo (%),6.901018585434364
1,tasa_desempleo,dpto_gen,19_1,1,2010,Tasa de desempleo (%),6.864466662448058
1,tasa_desempleo,dpto_gen,19_1,1,2011,Tasa de desempleo (%),7.295634568622746
1,tasa_desempleo,dpto_gen,19_1,1,2012,Tasa de desempleo (%),7.2087261443961586
1,tasa_desempleo,dpto_gen,19_1,1,2013,Tasa de desempleo (%),7.02457193713918
1,tasa_desempleo,dpto_gen,19_1,1,2014,Tasa de desempleo (%),6.32171743895986
1,tasa_desempleo,dpto_gen,19_1,1,2015,Tasa de desempleo (%),5.481621994481671
1,tasa_desempleo,dpto_gen,19_1,1,2016,Tasa de desempleo (%),4.68765744930286
1,tasa_desempleo,dpto_gen,19_1,1,2017,Tasa de desempleo (%),4.292908248907725
1,tasa_desempleo,dpto_gen,19_1,1,2018,Tasa de desempleo (%),4.536623298243985
1,tasa_desempleo,dpto_gen,19_1,1,2019,Tasa de desempleo (%),6.177046844386393
1,tasa_desempleo,dpto_gen,19_1,1,2020,Tasa de desempleo (%),8.086612513657364
1,tasa_desempleo,dpto_gen,20_1,1,2001,Tasa de desempleo (%),7.817671995703049
1,tasa_desempleo,dpto_gen,20_1,1,2002,Tasa de desempleo (%),6.577179820233059
1,tasa_desempleo,dpto_gen,20_1,1,2003,Tasa de desempleo (%),6.539179327132989
1,tasa_desempleo,dpto_gen,20_1,1,2004,Tasa de desempleo (%),4.393457882178345
1,tasa_desempleo,dpto_gen,20_1,1,2005,Tasa de desempleo (%),4.746795132327226
1,tasa_desempleo,dpto_gen,20_1,1,2006,Tasa de desempleo (%),8.575576866760573
1,tasa_desempleo,dpto_gen,20_1,1,2007,Tasa de desempleo (%),11.324201317168752
1,tasa_desempleo,dpto_gen,20_1,1,2008,Tasa de desempleo (%),11.769747561547218
1,tasa_desempleo,dpto_gen,20_1,1,2009,Tasa de desempleo (%),8.553860649479345
1,tasa_desempleo,dpto_gen,20_1,1,2010,Tasa de desempleo (%),8.485598162219473
1,tasa_desempleo,dpto_gen,20_1,1,2011,Tasa de desempleo (%),7.35782621522523
1,tasa_desempleo,dpto_gen,20_1,1,2012,Tasa de desempleo (%),6.9266613333131115
1,tasa_desempleo,dpto_gen,20_1,1,2013,Tasa de desempleo (%),5.746245084621832
1,tasa_desempleo,dpto_gen,20_1,1,2014,Tasa de desempleo (%),7.103898238358604
1,tasa_desempleo,dpto_gen,20_1,1,2015,Tasa de desempleo (%),5.894648516223769
1,tasa_desempleo,dpto_gen,20_1,1,2016,Tasa de desempleo (%),8.503436174879369
1,tasa_desempleo,dpto_gen,20_1,1,2017,Tasa de desempleo (%),7.513724546320121
1,tasa_desempleo,dpto_gen,20_1,1,2018,Tasa de desempleo (%),7.5924100894106905
1,tasa_desempleo,dpto_gen,20_1,1,2019,Tasa de desempleo (%),8.968660327463006
1,tasa_desempleo,dpto_gen,20_1,1,2020,Tasa de desempleo (%),11.272812388538819
1,tasa_desempleo,dpto_gen,23_1,1,2001,Tasa de desempleo (%),10.738169706897342
1,tasa_desempleo,dpto_gen,23_1,1,2002,Tasa de desempleo (%),12.4967772817185
1,tasa_desempleo,dpto_gen,23_1,1,2003,Tasa de desempleo (%),8.947522015850701
1,tasa_desempleo,dpto_gen,23_1,1,2004,Tasa de desempleo (%),9.844040562430722
1,tasa_desempleo,dpto_gen,23_1,1,2005,Tasa de desempleo (%),9.70925785494751
1,tasa_desempleo,dpto_gen,23_1,1,2006,Tasa de desempleo (%),10.018757772639015
1,tasa_desempleo,dpto_gen,23_1,1,2007,Tasa de desempleo (%),10.671377203349342
1,tasa_desempleo,dpto_gen,23_1,1,2008,Tasa de desempleo (%),9.214176945707937
1,tasa_desempleo,dpto_gen,23_1,1,2009,Tasa de desempleo (%),10.20673610974713
1,tasa_desempleo,dpto_gen,23_1,1,2010,Tasa de desempleo (%),10.54959531214362
1,tasa_desempleo,dpto_gen,23_1,1,2011,Tasa de desempleo (%),10.259542992999606
1,tasa_desempleo,dpto_gen,23_1,1,2012,Tasa de desempleo (%),9.30050457467077
1,tasa_desempleo,dpto_gen,23_1,1,2013,Tasa de desempleo (%),6.369159461481634
1,tasa_desempleo,dpto_gen,23_1,1,2014,Tasa de desempleo (%),5.27588942802889
1,tasa_desempleo,dpto_gen,23_1,1,2015,Tasa de desempleo (%),3.5090615058428685
1,tasa_desempleo,dpto_gen,23_1,1,2016,Tasa de desempleo (%),6.536663446265699
1,tasa_desempleo,dpto_gen,23_1,1,2017,Tasa de desempleo (%),5.774226131062115
1,tasa_desempleo,dpto_gen,23_1,1,2018,Tasa de desempleo (%),6.047597761918708
1,tasa_desempleo,dpto_gen,23_1,1,2019,Tasa de desempleo (%),8.342254618733126
1,tasa_desempleo,dpto_gen,23_1,1,2020,Tasa de desempleo (%),13.7414862356634
1,tasa_desempleo,dpto_gen,25_1,1,2001,Tasa de desempleo (%),13.663402265072792
1,tasa_desempleo,dpto_gen,25_1,1,2002,Tasa de desempleo (%),16.526172961920487
1,tasa_desempleo,dpto_gen,25_1,1,2003,Tasa de desempleo (%),11.518581415245855
1,tasa_desempleo,dpto_gen,25_1,1,2004,Tasa de desempleo (%),9.73965610390135
1,tasa_desempleo,dpto_gen,25_1,1,2005,Tasa de desempleo (%),7.510290271519509
1,tasa_desempleo,dpto_gen,25_1,1,2006,Tasa de desempleo (%),6.857877905334318
1,tasa_desempleo,dpto_gen,25_1,1,2007,Tasa de desempleo (%),7.6862370364490635
1,tasa_desempleo,dpto_gen,25_1,1,2008,Tasa de desempleo (%),7.346966157112898
1,tasa_desempleo,dpto_gen,25_1,1,2009,Tasa de desempleo (%),7.481788072758524
1,tasa_desempleo,dpto_gen,25_1,1,2010,Tasa de desempleo (%),7.98651701137465
1,tasa_desempleo,dpto_gen,25_1,1,2011,Tasa de desempleo (%),6.826806338632478
1,tasa_desempleo,dpto_gen,25_1,1,2012,Tasa de desempleo (%),7.093604824820626
1,tasa_desempleo,dpto_gen,25_1,1,2013,Tasa de desempleo (%),6.168085988090168
1,tasa_desempleo,dpto_gen,25_1,1,2014,Tasa de desempleo (%),6.368324394011261
1,tasa_desempleo,dpto_gen,25_1,1,2015,Tasa de desempleo (%),5.323319612801745
1,tasa_desempleo,dpto_gen,25_1,1,2016,Tasa de desempleo (%),6.537263086340574
1,tasa_desempleo,dpto_gen,25_1,1,2017,Tasa de desempleo (%),6.417035889119418
1,tasa_desempleo,dpto_gen,25_1,1,2018,Tasa de desempleo (%),7.284144534522949
1,tasa_desempleo,dpto_gen,25_1,1,2019,Tasa de desempleo (%),8.19709394232657
1,tasa_desempleo,dpto_gen,25_1,1,2020,Tasa de desempleo (%),11.96920553684723
1,tasa_desempleo,dpto_gen,27_1,1,2001,Tasa de desempleo (%),8.973155131923006
1,tasa_desempleo,dpto_gen,27_1,1,2002,Tasa de desempleo (%),5.784772729927211
1,tasa_desempleo,dpto_gen,27_1,1,2003,Tasa de desempleo (%),4.6098635652844075
1,tasa_desempleo,dpto_gen,27_1,1,2004,Tasa de desempleo (%),6.03762012490785
1,tasa_desempleo,dpto_gen,27_1,1,2005,Tasa de desempleo (%),6.310435784350384
1,tasa_desempleo,dpto_gen,27_1,1,2006,Tasa de desempleo (%),8.40531105728743
1,tasa_desempleo,dpto_gen,27_1,1,2007,Tasa de desempleo (%),10.812516276367717
1,tasa_desempleo,dpto_gen,27_1,1,2008,Tasa de desempleo (%),8.562321389316335
1,tasa_desempleo,dpto_gen,27_1,1,2009,Tasa de desempleo (%),7.093812645871063
1,tasa_desempleo,dpto_gen,27_1,1,2010,Tasa de desempleo (%),5.768029111225466
1,tasa_desempleo,dpto_gen,27_1,1,2011,Tasa de desempleo (%),6.771469541664454
1,tasa_desempleo,dpto_gen,27_1,1,2012,Tasa de desempleo (%),6.655826558265583
1,tasa_desempleo,dpto_gen,27_1,1,2013,Tasa de desempleo (%),7.753546419282757
1,tasa_desempleo,dpto_gen,27_1,1,2014,Tasa de desempleo (%),9.126432789162903
1,tasa_desempleo,dpto_gen,27_1,1,2015,Tasa de desempleo (%),8.47349677511953
1,tasa_desempleo,dpto_gen,27_1,1,2016,Tasa de desempleo (%),6.625333239792338
1,tasa_desempleo,dpto_gen,27_1,1,2017,Tasa de desempleo (%),6.331968429173343
1,tasa_desempleo,dpto_gen,27_1,1,2018,Tasa de desempleo (%),5.949997042745009
1,tasa_desempleo,dpto_gen,27_1,1,2019,Tasa de desempleo (%),7.887796256854126
1,tasa_desempleo,dpto_gen,27_1,1,2020,Tasa de desempleo (%),7.740484498860359
1,tasa_desempleo,dpto_gen,41_1,1,2001,Tasa de desempleo (%),10.157524318534659
1,tasa_desempleo,dpto_gen,41_1,1,2002,Tasa de desempleo (%),14.652507847384014
1,tasa_desempleo,dpto_gen,41_1,1,2003,Tasa de desempleo (%),11.115375475093638
1,tasa_desempleo,dpto_gen,41_1,1,2004,Tasa de desempleo (%),12.147876619380083
1,tasa_desempleo,dpto_gen,41_1,1,2005,Tasa de desempleo (%),8.043166399854835
1,tasa_desempleo,dpto_gen,41_1,1,2006,Tasa de desempleo (%),10.676887037166464
1,tasa_desempleo,dpto_gen,41_1,1,2007,Tasa de desempleo (%),7.243617268395008
1,tasa_desempleo,dpto_gen,41_1,1,2008,Tasa de desempleo (%),7.033148316807863
1,tasa_desempleo,dpto_gen,41_1,1,2009,Tasa de desempleo (%),7.997248535069927
1,tasa_desempleo,dpto_gen,41_1,1,2010,Tasa de desempleo (%),7.324723364497862
1,tasa_desempleo,dpto_gen,41_1,1,2011,Tasa de desempleo (%),5.359523104265404
1,tasa_desempleo,dpto_gen,41_1,1,2012,Tasa de desempleo (%),6.214466179967758
1,tasa_desempleo,dpto_gen,41_1,1,2013,Tasa de desempleo (%),6.672671348786865
1,tasa_desempleo,dpto_gen,41_1,1,2014,Tasa de desempleo (%),5.689175446810668
1,tasa_desempleo,dpto_gen,41_1,1,2015,Tasa de desempleo (%),5.765631388900087
1,tasa_desempleo,dpto_gen,41_1,1,2016,Tasa de desempleo (%),5.50945815599589
1,tasa_desempleo,dpto_gen,41_1,1,2017,Tasa de desempleo (%),6.13314130351579
1,tasa_desempleo,dpto_gen,41_1,1,2018,Tasa de desempleo (%),6.391906076717705
1,tasa_desempleo,dpto_gen,41_1,1,2019,Tasa de desempleo (%),6.443776907811263
1,tasa_desempleo,dpto_gen,41_1,1,2020,Tasa de desempleo (%),11.223458873469747
1,tasa_desempleo,dpto_gen,44_1,1,2001,Tasa de desempleo (%),5.439129396386021
1,tasa_desempleo,dpto_gen,44_1,1,2002,Tasa de desempleo (%),3.9583762700841927
1,tasa_desempleo,dpto_gen,44_1,1,2003,Tasa de desempleo (%),4.292377220408783
1,tasa_desempleo,dpto_gen,44_1,1,2004,Tasa de desempleo (%),4.007401915334292
1,tasa_desempleo,dpto_gen,44_1,1,2005,Tasa de desempleo (%),4.676324227065303
1,tasa_desempleo,dpto_gen,44_1,1,2006,Tasa de desempleo (%),4.271274195302781
1,tasa_desempleo,dpto_gen,44_1,1,2007,Tasa de desempleo (%),12.795166767578381
1,tasa_desempleo,dpto_gen,44_1,1,2008,Tasa de desempleo (%),12.008429496031415
1,tasa_desempleo,dpto_gen,44_1,1,2009,Tasa de desempleo (%),6.387483218010946
1,tasa_desempleo,dpto_gen,44_1,1,2010,Tasa de desempleo (%),5.022530937836219
1,tasa_desempleo,dpto_gen,44_1,1,2011,Tasa de desempleo (%),5.818468162969908
1,tasa_desempleo,dpto_gen,44_1,1,2012,Tasa de desempleo (%),6.034053732122606
1,tasa_desempleo,dpto_gen,44_1,1,2013,Tasa de desempleo (%),5.014581675342102
1,tasa_desempleo,dpto_gen,44_1,1,2014,Tasa de desempleo (%),3.756251424185366
1,tasa_desempleo,dpto_gen,44_1,1,2015,Tasa de desempleo (%),5.447190275574747
1,tasa_desempleo,dpto_gen,44_1,1,2016,Tasa de desempleo (%),6.05082587291631
1,tasa_desempleo,dpto_gen,44_1,1,2017,Tasa de desempleo (%),4.210472723569992
1,tasa_desempleo,dpto_gen,44_1,1,2018,Tasa de desempleo (%),2.947306160082111
1,tasa_desempleo,dpto_gen,44_1,1,2019,Tasa de desempleo (%),3.847220873618066
1,tasa_desempleo,dpto_gen,44_1,1,2020,Tasa de desempleo (%),7.473677804150691
1,tasa_desempleo,dpto_gen,47_1,1,2001,Tasa de desempleo (%),9.567614193426516
1,tasa_desempleo,dpto_gen,47_1,1,2002,Tasa de desempleo (%),7.204222568439709
1,tasa_desempleo,dpto_gen,47_1,1,2003,Tasa de desempleo (%),4.230635510619281
1,tasa_desempleo,dpto_gen,47_1,1,2004,Tasa de desempleo (%),5.190926709368707
1,tasa_desempleo,dpto_gen,47_1,1,2005,Tasa de desempleo (%),4.23925703594841
1,tasa_desempleo,dpto_gen,47_1,1,2006,Tasa de desempleo (%),6.855492628851509
1,tasa_desempleo,dpto_gen,47_1,1,2007,Tasa de desempleo (%),8.073132399916817
1,tasa_desempleo,dpto_gen,47_1,1,2008,Tasa de desempleo (%),8.55185406002279
1,tasa_desempleo,dpto_gen,47_1,1,2009,Tasa de desempleo (%),6.689081696768759
1,tasa_desempleo,dpto_gen,47_1,1,2010,Tasa de desempleo (%),5.952570273173676
1,tasa_desempleo,dpto_gen,47_1,1,2011,Tasa de desempleo (%),7.339079606965207
1,tasa_desempleo,dpto_gen,47_1,1,2012,Tasa de desempleo (%),5.46073699173657
1,tasa_desempleo,dpto_gen,47_1,1,2013,Tasa de desempleo (%),5.210159569994502
1,tasa_desempleo,dpto_gen,47_1,1,2014,Tasa de desempleo (%),4.547056090648025
1,tasa_desempleo,dpto_gen,47_1,1,2015,Tasa de desempleo (%),4.099269859457087
1,tasa_desempleo,dpto_gen,47_1,1,2016,Tasa de desempleo (%),4.548285850785261
